ID,WhosData,Date,InterviewTime,Interviewer,Transect,Access,TotDaysInArea,BoatAccess,DaysOnBoat,DaysOnShore,TimesInTwenty,TimesInNineteen,Covid,Meta.x,Meta.y,Use.x,Use.y,ActivityDate,FishingType,BaitLure,TimeStartEX,TimeOutEx,MedianTimeEX,DecMedianTimeEX,HoursEx,DecHoursEx,MaxDepth,KeptUndam,ReleasedUndam,TotalUndam,DP,TotalHooked,PerDP,ProDP,Species,WhyLeaveEx,Activity,TimeStartNEX,TimeEndNEX,MedianTimeNEX,DecMedianTimeNEX,HoursNEX,DecHourNEX,DivingDepth,WhyThisSite,WhyLeaveNEX,DaysOfYrFishedBoat,DaysOfYrFishedShore,DaysOfYrFished,DaysOfYrNEX,YrsFishing,YrsNEX,DiveCert,DiveNum,YrBorn,Postcode,Accom,Sex,Party,BoatLength,BoatType,BoatName,Comments
360,Jon,17/04/16,13:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7197475,-23.20692606,17/04/16,Demersel,,08:30,11:30,10:00,10,03:00,3,70,NA,NA,7,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ay341,Another entry for trolling 
363,Jon,17/04/16,17:15,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.6671714,-23.19966553,17/04/16,Demersel,Bait,10:45,16:00,13:22,13.37,05:15,5.25,70,NA,NA,7,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DL430, Luki body",
372,Jon,18/04/16,14:30,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.0986552,-21.65792043,18/04/16,Demersel,,08:00,13:30,10:45,10.75,05:30,5.5,100,NA,NA,15,0,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do969, andiamo",
379,Jon,19/04/16,15:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9635271,-21.90427414,19/04/16,Demersel,Lure,10:00,15:00,12:30,12.5,05:00,5,10,NA,NA,50,0,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ga389,
24,Jon,22/07/15,18:15,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.2523014,-21.74231914,22/07/15,Demersel,Bait,15:00,17:00,16:00,16,02:00,2,25,NA,NA,5,2,7,28.57142857,0.285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,30,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Ee534, Sirenia 2","2fish lost, 5 fish brought to boat undamaged, 7m trimaran hull white fibreglass covered boat"
41,Jon,25/07/15,16:30,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8687595,-21.98490023,25/07/15,Demersel,Bait,08:00,15:30,11:45,11.75,07:30,7.5,150,NA,NA,50,3,53,5.660377358,0.056603774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,20,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,90479,"50 fish caught, 3 lost, 5m white fibreglass covered boat"
69,Jon,29/07/15,12:30,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7566639,-23.10589355,29/07/15,Demersel,Bait,08:30,12:00,10:15,10.25,03:30,3.5,5,NA,NA,8,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,50,NA,NA,NA,NA,NA,NA,NA,NA,3,C,Dd020,"8 fish total, some trolling and Squidding as well as bottom bashing, 3m tinny"
81,Jon,29/07/15,16:30,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.3124882,-23.13759836,29/07/15,Demersel,Bait,08:00,14:00,11:00,11,06:00,6,250,NA,NA,13,0,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,15,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,Es123,"13 fish caught, 5m white fibreglass boat with black cover and skull and crossbones flag"
107,Jon,30/07/15,14:00,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9315765,-21.89141085,30/07/15,Demersel,Bait,09:00,13:30,11:15,11.25,04:30,4.5,50,NA,NA,1,3,4,75,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,Df723,"1fish caught, 3 lost, 3m tinny"
125,Jon,31/07/15,11:45,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.202065,-21.76702153,31/07/15,Demersel,Bait,08:15,10:30,09:22,9.37,02:15,2.25,15,NA,NA,32,12,44,27.27272727,0.272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,50,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,Bz799,"32 fish caught, 12 lost, 4m white metal boat "
133,Jon,31/07/15,17:15,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.3703912,-21.68015391,31/07/15,Trolling,Lure,10:30,15:45,13:07,13.12,05:15,5.25,5,NA,NA,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16247,"2 fish caught, white fibreglass boat with red shade, "
136,Jon,02/08/15,16:00,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.6188986,-21.616155,02/08/15,Trolling,Lure,12:00,12:30,12:15,12.25,00:30,0.5,5,NA,NA,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,50,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"C1586, jet wave trident","2 fish caught, 6m light blue metal boat with covered console "
151,Jon,24/09/15,14:00,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9705813,-21.85151388,24/09/15,Demersel,Bait,07:00,13:30,10:15,10.25,06:30,6.5,35,NA,NA,17,10,27,37.03703704,0.37037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aj052,
167,Jon,25/09/15,14:45,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.4368303,-21.57575783,25/09/15,Demersel,Bait,08:30,14:15,11:22,11.37,05:45,5.75,80,NA,NA,18,2,20,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dv984,
214,Jon,07/10/15,17:00,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.5266673,-21.60773699,07/10/15,Demersel,Bait,10:15,15:45,13:00,13,05:30,5.5,30,NA,NA,23,3,26,11.53846154,0.115384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dv414,
227,Jon,10/10/15,16:45,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.323998,-21.61931967,10/10/15,Demersel,Bait,09:30,12:30,11:00,11,03:00,3,60,NA,NA,16,0,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eu520,Same boat as next entry 
231,Jon,11/10/15,14:45,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.2725209,-21.71121472,11/10/15,Demersel,Lure,06:00,13:15,09:37,9.62,07:15,7.25,15,NA,NA,30,2,32,6.25,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rental,Same boat as next entry for trolling Hire boat 
247,Jon,08/04/16,14:30,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.1537189,-21.98908325,08/04/16,Demersel,Bait,09:30,14:15,11:52,11.87,04:45,4.75,20,NA,NA,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dh587,
248,Jon,08/04/16,,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.3809828,-21.81495244,08/04/16,Demersel,Bait,09:30,15:30,12:30,12.5,06:00,6,15,NA,NA,10,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El278,
249,Jon,08/04/16,14:30,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.1829975,-21.89461437,08/04/16,Demersel,Bait,10:30,14:30,12:30,12.5,04:00,4,15,NA,NA,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ev980,
254,Jon,09/04/16,12:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.971704,-21.86938088,09/04/16,Demersel,Bait,08:30,12:00,10:15,10.25,03:30,3.5,10,NA,NA,15,0,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dw260,
351,Jon,17/04/16,12:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7424513,-23.05299045,17/04/16,Demersel,,09:30,11:45,10:37,10.62,02:15,2.25,45,NA,NA,4,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Db434,"Charlie caught bait, another entry for trolling "
369,Jon,18/04/16,17:00,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.3040097,-21.59828316,18/04/16,Demersel,Bait,09:00,16:15,12:37,12.62,07:15,7.25,60,NA,NA,19,12,31,38.70967742,0.387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dm277, black pearl",$100
7,Jon,21/07/15,16:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8329001,-21.93060835,21/07/15,Trolling,Lure,08:00,15:30,11:45,11.75,07:30,7.5,5,NA,NA,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,20,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,Spv1070,Large 8m high top sport fishing boat -on strike charters
23,Jon,22/07/15,17:45,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.1060134,-21.67964808,22/07/15,Demersel,Bait,04:00,16:30,10:15,10.25,12:30,12.5,300,NA,NA,100,30,130,23.07692308,0.230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,15,NA,NA,NA,NA,NA,NA,NA,NA,8,B,Lfbps1,"Between 100 and 200 fish caught in total, 30 lost 8m trimaran hull name DIVERSITY"
29,Jon,24/07/15,13:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7561182,-23.19448142,24/07/15,Demersel,Bait,09:30,13:15,11:22,11.37,03:45,3.75,25,NA,NA,8,20,28,71.42857143,0.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,15,NA,NA,NA,NA,NA,NA,NA,NA,3,C,Av567,"8 fish caught, 20 lost, 3m tinny "
40,Jon,25/07/15,16:00,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8745277,-21.96026898,25/07/15,Trolling,Bait,08:00,15:30,11:45,11.75,07:30,7.5,5,NA,NA,4,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spv1042,4 fish caught
50,Jon,26/07/15,16:00,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.1916001,-21.76804361,26/07/15,Demersel,Bait,11:00,15:30,13:15,13.25,04:30,4.5,15,NA,NA,25,1,26,3.846153846,0.038461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,A,Spv1036,"25 fish caught undamaged, 1 lost, 4m red an black rib with clear plastic side cover and red top cover, two engines"
73,Jon,29/07/15,14:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.4553688,-23.03626134,29/07/15,Demersel,Bait,08:30,13:45,11:07,11.12,05:15,5.25,130,NA,NA,20,3,23,13.04347826,0.130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,B,"Du917, cos I can","20 fish caught, 3 lost, 5m covered catamaran, blue hull"
88,Jon,29/07/15,17:15,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.5838523,-23.22561801,29/07/15,Demersel,Bait,10:30,16:00,13:15,13.25,05:30,5.5,90,NA,NA,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Da889,
111,Jon,30/07/15,14:30,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.841931,-22.02650802,30/07/15,Demersel,Bait,08:30,13:00,10:45,10.75,04:30,4.5,275,NA,NA,15,5,20,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,25,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,Be236,"15 fish caught, 5 lost, 6m covered metal boat blue cabin, "
112,Jon,30/07/15,14:30,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8293274,-22.12732374,30/07/15,Demersel,Bait,07:30,13:15,10:22,10.37,05:45,5.75,120,NA,NA,19,9,28,32.14285714,0.321428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,30,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,Dm900,"19 fish caught, 9 taken, 6m grey metal boat"
117,Jon,30/07/15,15:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.850986,-22.00791483,30/07/15,Trolling,Lure,07:30,14:30,11:00,11,07:00,7,5,NA,NA,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,8,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,Eq693,"3 fish caught, 6m fibreglass boat, dark blue hull with yellow stripe"
118,Jon,30/07/15,15:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9454825,-21.71222968,30/07/15,Trolling,Lure,09:00,13:00,11:00,11,04:00,4,5,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,50,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,Kf634,"1 fish caught, 6m metal boat with covered console "
129,Jon,31/07/15,13:30,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.1995572,-21.62598504,31/07/15,Demersel,Bait,09:00,12:30,10:45,10.75,03:30,3.5,65,NA,NA,7,1,8,12.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,50,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,Et740,"7 fish caught, 1 lost, 7m white fibreglass boat with covered console "
137,Jon,02/08/15,17:00,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,NA,NA,02/08/15,Trolling,Lure,07:30,16:30,12:00,12,09:00,9,5,NA,NA,5,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,20,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,Al 450,"5 fish caught, 0 lost, 5m white fibreglass boat"
138,Jon,02/08/15,17:15,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.1142906,-22.12099207,02/08/15,Demersel,Bait,12:30,16:45,14:37,14.62,04:15,4.25,10,NA,NA,30,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,20,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,Ev075,"30 fish caught, 6m covered metal boat"
144,Jon,23/09/15,16:15,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.4490924,-21.90904273,23/09/15,Demersel,Bait,14:00,15:00,14:30,14.5,01:00,1,15,NA,NA,7,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eg943,
185,Jon,02/10/15,17:15,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.187158,-22.0716316,02/10/15,Demersel,Bait,11:30,16:45,14:07,14.12,05:15,5.25,15,NA,NA,14,0,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ey601,
188,Jon,02/10/15,14:30,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.3644465,-21.84429596,02/10/15,Demersel,Bait,08:30,14:00,11:15,11.25,05:30,5.5,20,NA,NA,30,8,38,21.05263158,0.210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dt782,
190,Jon,03/10/15,15:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9039196,-21.96752185,03/10/15,Trolling,Lure,11:00,15:30,13:15,13.25,04:30,4.5,5,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eb983,
207,Jon,07/10/15,12:15,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.2210251,-21.81868631,07/10/15,Demersel,,09:30,11:00,10:15,10.25,01:30,1.5,10,NA,NA,8,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dh518,
210,Jon,07/10/15,15:45,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.3706954,-21.58913633,07/10/15,Demersel,Bait,07:30,13:45,10:37,10.62,06:15,6.25,140,NA,NA,40,50,90,55.55555556,0.555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ey644,
211,Jon,07/10/15,16:30,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.1973698,-21.66249059,07/10/15,Demersel,Bait,09:00,16:00,12:30,12.5,07:00,7,50,NA,NA,6,5,11,45.45454545,0.454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bt741,"Same boat as next entry, this one bottom fishing, next one trolling"
276,Jon,11/04/16,12:00,Jon,Exmouth,ExBR,NA,Yes,NA,NA,NA,NA,NA,114.139452,-21.955837,114.6469457,-21.62031664,11/04/16,Trolling,Lure,07:00,10:00,08:30,8.5,03:00,3,5,NA,NA,4,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eg945,
97,Jon,30/07/15,11:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9607349,-21.90186687,30/07/15,Demersel,Bait,,,,NA,,NA,5,NA,NA,12,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,C,NA,"12 fish caught, 0 lost, 3m tinny"
172,Jon,25/09/15,16:15,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.1227955,-21.56394824,25/09/15,Demersel,Bait,06:00,15:30,10:45,10.75,09:30,9.5,300,NA,NA,9,2,11,18.18181818,0.181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eq057,
282,Jon,12/04/16,17:30,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7465122,-22.94131383,12/04/16,Demersel,Bait,11:00,17:00,14:00,14,06:00,6,30,NA,NA,6,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ev495,Another entry for trolling
296,Jon,12/04/16,17:00,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7387043,-23.25051788,12/04/16,Demersel,Bait,08:30,,08:30,8.5,,NA,70,NA,NA,19,2,21,9.523809524,0.095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EL117,$5
297,Jon,12/04/16,17:45,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7496026,-22.96494217,12/04/16,Trolling,Lure,,,,NA,,NA,5,NA,NA,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ev495,Another entry for bottom fishing
299,Jon,12/04/16,16:00,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7462797,-23.01886126,12/04/16,Demersel,Bait,,,,NA,,NA,NA,NA,NA,6,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dx136,Another entry for squidding
309,Jon,13/04/16,17:15,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.2981371,-21.72101164,13/04/16,Trolling,Lure,,,,NA,,NA,5,NA,NA,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ew710,Another entry for bottom fishing
313,Jon,13/04/16,17:15,Jon,Bundegi,BunBR,NA,Yes,NA,NA,NA,NA,NA,114.174006,-21.831222,114.2273338,-21.59569139,13/04/16,Demersel,Bait,10:30,16:00,13:15,13.25,05:30,5.5,85,NA,NA,7,5,12,41.66666667,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ew710,"$30, another entry for trolling"
331,Jon,14/04/16,17:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,114.0429249,-21.83861238,14/04/16,Demersel,Bait,12:00,14:30,13:15,13.25,02:30,2.5,15,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dm008,Another entry for spearing
337,Jon,14/04/16,16:15,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.9214958,-21.9135717,14/04/16,Demersel,Bait,13:00,16:00,14:30,14.5,03:00,3,40,NA,NA,12,5,17,29.41176471,0.294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65872,
338,Jon,14/04/16,16:45,Jon,Tantabiddi,TantBR,NA,Yes,NA,NA,NA,NA,NA,113.977627,-21.912187,113.8882626,-22.01758557,14/04/16,Demersel,Bait,09:30,16:00,12:45,12.75,06:30,6.5,50,NA,NA,65,4,69,5.797101449,0.057971014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ej462,"$20, "
348,Jon,15/04/16,16:30,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.5206368,-23.04966538,15/04/16,Demersel,Bait,11:00,15:00,13:00,13,04:00,4,110,NA,NA,7,3,10,30,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ew702,$100
350,Jon,17/04/16,14:30,Jon,CoralBay ,CBBR,NA,Yes,NA,NA,NA,NA,NA,113.766285,-23.155068,113.7613427,-23.20042225,17/04/16,Demersel,Bait,12:00,13:30,12:45,12.75,01:30,1.5,5,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bp673, Dp673",Another entry for squidding 
