"","mGlobID","# Interviewer","# Site","Screen: 18+","Screen: Have you done this survey recently?","Agreement to participate","Are you/have you been a resident, got a holiday home here or been here over 3 months?","If here for less than 3 months, how many DAYS will you be in the area in total on this trip?","While you are on your trip, do you have access to a motorised boat/jetski (private/rental)?","If YES, how many DAYS out of your trip will you be going out on a boat in total?","How many DAYS of your trip will you be doing coastal shore based activities in total?","Excluding this trip, how many times have you been to the area in the last 12 month?","created_date.x","Are you of Aboriginal or Torres Strait Islander origin?","Are you a Traditional Owner of the region?","mLong","mLat","exGUID","# Is this a boat based or shore based activity?","If RECALL, what date did they go fishing?","What type of fishing did you do?","Did you use bait or lure?","What time did you START fishing at this site?","What time did you STOP fishing at this site?","What was your maximum hook depth (m) at this site?","Number of fish kept undamaged at this site?","How many fish did you release at this site?","How many shark bite offs did you get at this site?","What species of fish did you keep?","Why did you leave this site?","Comments.x","exGlobID","created_date.y","Did anything detract from your experience at this site?.x","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?","exLong","exLat","exActivityType","nexGlobID","nexGUID","# Is this a boat-based or shore-based activity?","If RECALL, what date did they participant do the activity?","What activity did you do?","What time did you START the activity?","What time did you STOP the activity?","If DIVING, what was your maximum depth (m)?","Why did you CHOOSE this site?","Why did you LEAVE this site?","How many DAYS have you done this activity in the last 12 months?","How many YEARS have you been doing this activity?","Comments.y","created_date.x.x","Did anything detract from your experience at this site?.y","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken from a customary purpose?","nexLong","nexLat","nexActivityType","OBJECTID","aGUID","How many days have you fished in the last 12 months?","How many years have you been fishing for?","Are you a scuba diver? If so, what is your certification?","If SCUBA DIVER, how many dives have you done?","What year were you born?","What is your postcode?","If VISITOR, where are you staying?","# Female or Male","# Number of females in party (excluding participant)","# Number of males in party (excluding participant)","# Number of girls in party","# Number of boys in party","# Boat Length (m)","# Boat number","Comments","created_date.y.y"
"256","03BED410-EB82-4DAE-B361-164433653F91","NSH","BandyCreekBR","Yes","Yes","No","Refusal","Refusal","Refusal","Refusal","Refusal","0","15/3/22","No","No",121.9306438,-33.83334156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","0C55F57C-00A3-40AC-8D9C-2EE46FB3DCEE","EH","EsperanceBR","Yes","No","Yes","No",NA,"Yes",NA,NA,"0","18/3/22","No",NA,121.8942365,-33.86579154,"0C55F57C-00A3-40AC-8D9C-2EE46FB3DCEE","Boat",NA,"Casting","Both","11:30","13:50",6,0,0,0,"0","EndOfDay",NA,"C4B98AE7-7F06-4009-859C-F164CDD94F11","18/3/22","No",NA,121.9010864,-33.87118367,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,"0C55F57C-00A3-40AC-8D9C-2EE46FB3DCEE",7,40,"None",NA,1963,6450,"Esperance","Female",NA,1,NA,NA,3,"22414",NA,"18/3/22 5:58"
"258","0C55F57C-00A3-40AC-8D9C-2EE46FB3DCEE","EH","EsperanceBR","Yes","No","Yes","No",NA,"Yes",NA,NA,"0","18/3/22","No",NA,121.8942365,-33.86579154,"0C55F57C-00A3-40AC-8D9C-2EE46FB3DCEE","Boat",NA,"Casting","Both","11:00","11:30",5,0,0,0,"0","Weather",NA,"F94F6F0C-8984-4C58-B0F1-B9507DF9B610","18/3/22","No",NA,121.9031788,-33.86152568,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,"0C55F57C-00A3-40AC-8D9C-2EE46FB3DCEE",7,40,"None",NA,1963,6450,"Esperance","Female",NA,1,NA,NA,3,"22414",NA,"18/3/22 5:58"
"259","196B8C8C-48B6-4FB5-B644-9645C4A6EA29","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","20/3/22","No",NA,121.8925367,-33.86402731,"196B8C8C-48B6-4FB5-B644-9645C4A6EA29","Boat",NA,"Demersal","Both","10:00","11:30",5,3,12,0,"Whiting, king George whiting, herring","Weather",NA,"110BC7D6-1CFA-468F-8C09-6E0E37AA845C","20/3/22","No",NA,121.8656243,-33.88666603,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,"196B8C8C-48B6-4FB5-B644-9645C4A6EA29",12,20,"None",NA,1988,6450,"Esperance","Male",NA,2,NA,NA,4,"As103",NA,"20/3/22 3:50"
"260","196B8C8C-48B6-4FB5-B644-9645C4A6EA29","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","20/3/22","No",NA,121.8925367,-33.86402731,"196B8C8C-48B6-4FB5-B644-9645C4A6EA29","Boat",NA,"Spearing","Both","6:00","10:00",4,2,8,0,"Snook","Weather",NA,"25440CB6-3D1D-418F-8140-A9F2BF44B8B9","20/3/22","No",NA,121.8985512,-33.92442962,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,"196B8C8C-48B6-4FB5-B644-9645C4A6EA29",12,20,"None",NA,1988,6450,"Esperance","Male",NA,2,NA,NA,4,"As103",NA,"20/3/22 3:50"
"261","32D8BFCD-AB55-4B91-B12E-5B7D669DB6DC","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","17/3/22","No","No",121.8941679,-33.86537296,"32D8BFCD-AB55-4B91-B12E-5B7D669DB6DC","Boat",NA,"Casting","Lure","9:00","10:00",16,2,0,0,"Herring, squid","EndOfDay",NA,"10261607-37EE-41F5-A38C-7013D9DA2546","17/3/22","No",NA,121.8807881,-33.91587158,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,"32D8BFCD-AB55-4B91-B12E-5B7D669DB6DC",25,45,"None",0,1965,0,"Esperance","Male",0,0,0,0,5,"EC082",NA,"17/3/22 3:06"
"262","32D8BFCD-AB55-4B91-B12E-5B7D669DB6DC","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","17/3/22","No","No",121.8941679,-33.86537296,"32D8BFCD-AB55-4B91-B12E-5B7D669DB6DC","Boat",NA,"Demersal","Bait","6:00","8:30",42,0,2,0,NA,"LowCatch",NA,"626FE871-2225-4779-9802-6AA7299A9682","17/3/22","Conditions",NA,121.8862988,-33.92985977,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,"32D8BFCD-AB55-4B91-B12E-5B7D669DB6DC",25,45,"None",0,1965,0,"Esperance","Male",0,0,0,0,5,"EC082",NA,"17/3/22 3:06"
"263","54D2C2BA-CB56-4577-B4E1-862065457C66","NSH","EsperanceBR","Yes","Yes","Yes","Yes","4","Yes","2","All","0","17/3/22","No","No",121.8938742,-33.86548735,"54D2C2BA-CB56-4577-B4E1-862065457C66","Boat",NA,"Demersal","Bait","10:00","12:15",15,12,4,0,"Herring, squid","Necessity",NA,"6410AA36-44DE-4EB2-8AE4-92AE951E4898","17/3/22","No",NA,121.903388,-33.85673775,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,"54D2C2BA-CB56-4577-B4E1-862065457C66",21,22,"None",0,1997,6016,"Esperance","Male",1,0,0,0,4,"EG872",NA,"17/3/22 4:19"
"264","5CD49537-7E2B-4A94-BF16-317BC1A36BC0","EH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","19/3/22","No",NA,121.8942443,-33.86809055,"5CD49537-7E2B-4A94-BF16-317BC1A36BC0","Boat",NA,"Squidding","Lure","7:30","19:50",8,0,1,0,"0","Weather",NA,"0CF074F2-4214-4E2A-878A-D1BC78D3D2AA","19/3/22","Conditions",NA,121.9212018,-33.8526505,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,"5CD49537-7E2B-4A94-BF16-317BC1A36BC0",35,20,"None",NA,1999,6450,"Esperance","Male",1,1,NA,NA,3,"Av079",NA,"19/3/22 2:04"
"265","5E230049-25ED-4009-8322-C71ACF6AE20F","NSH","EsperanceBR","Yes","No","Yes","Yes","4","Yes","2","All","1","17/3/22","No","No",121.8943064,-33.86495333,"5E230049-25ED-4009-8322-C71ACF6AE20F","Boat",NA,"Demersal","Bait","9:00","12:00",15,22,7,0,"Herring","EndOfDay",NA,"5BC1A3B5-9607-4311-AFA7-77D183B2E742","17/3/22","Conditions",NA,121.8586872,-33.90366312,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"5E230049-25ED-4009-8322-C71ACF6AE20F",14,55,"None",0,1966,6230,"Esperance","Female",0,1,0,0,4,"GA114",NA,"17/3/22 4:26"
"266","5F68C899-068D-48C4-B20A-1ED05C5B4C51","NSH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","15/3/22","No","No",121.9313066,-33.83396006,"5F68C899-068D-48C4-B20A-1ED05C5B4C51","Boat",NA,"Demersal","Bait","7:00","11:00",65,25,3,0,"Nannagui, breaksea cod, queen snapper, blue grouper","EndOfDay",NA,"FCEFDF9E-CD40-4F12-AF12-8F33AB568065","15/3/22","No",NA,121.9334195,-34.13862444,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,"5F68C899-068D-48C4-B20A-1ED05C5B4C51",15,59,"None",0,1953,0,"Esperance","Male",0,2,0,0,6,NA,NA,"15/3/22 4:17"
"267","691F3E20-93AD-4933-997A-598C707EE239","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","18/3/22","No",NA,121.8943403,-33.86558576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02E3C87A-FB20-4E55-8700-4AFB206FF57D","691F3E20-93AD-4933-997A-598C707EE239","Boat",NA,"Beachgoing","9:30","11:50",0,"NaturalSurroundings","ActivityChange",12,27,NA,"18/3/22","No",NA,121.8798949,-33.92709468,"NonExtractive",200,"691F3E20-93AD-4933-997A-598C707EE239",6,35,"None",NA,1982,6450,"Esperance","Male",1,NA,2,NA,3,"Df551",NA,"18/3/22 3:52"
"268","6C6B96B8-5F50-4C63-BC38-3A3F487FC8E3","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","18/3/22","No",NA,121.8942419,-33.86576966,"6C6B96B8-5F50-4C63-BC38-3A3F487FC8E3","Boat",NA,"Casting","Bait","19:00","12:50",12,8,2,0,"Herring","EndOfDay",NA,"9F97E9D6-E896-40D7-8ED1-D1CA5CC26142","18/3/22","No",NA,121.9120263,-33.88135792,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,"6C6B96B8-5F50-4C63-BC38-3A3F487FC8E3",1,10,"None",NA,1951,6450,"Esperance","Female",NA,1,NA,NA,4,"Gd088",NA,"18/3/22 5:01"
"269","6F05F333-CE59-461B-96F9-F503E2C0C7D3","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","15/3/22","No","No",121.9314985,-33.83340552,"6F05F333-CE59-461B-96F9-F503E2C0C7D3","Boat",NA,"Demersal","Bait","8:00","10:00",50,0,7,0,"0","Weather",NA,"35FC51E9-FD37-4EEB-928C-77C70A4F7784","15/3/22","No",NA,121.6109219,-34.02529226,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,"6F05F333-CE59-461B-96F9-F503E2C0C7D3",6,1,"None",0,1965,0,"Esperance","Male",0,0,0,0,5,"DF149",NA,"15/3/22 3:27"
"270","7F991869-47B8-45AB-9E80-7D6DD424209C","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","15/3/22","No","No",121.9308694,-33.83452037,"7F991869-47B8-45AB-9E80-7D6DD424209C","Boat",NA,"Demersal","Bait","11:30","12:00",30,4,2,0,"Break sea cod","Weather",NA,"9041294E-CF34-4730-A8C9-348726A65B82","15/3/22","No",NA,122.1341642,-34.03649948,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,"7F991869-47B8-45AB-9E80-7D6DD424209C",5,6,"None",0,1965,0,"Esperance","Female",0,2,0,0,8,"DW010",NA,"15/3/22 5:32"
"271","7F991869-47B8-45AB-9E80-7D6DD424209C","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","15/3/22","No","No",121.9308694,-33.83452037,"7F991869-47B8-45AB-9E80-7D6DD424209C","Boat",NA,"Demersal","Bait","9:30","11:00",60,4,10,0,"Fox fish, sweep","LowCatch",NA,"DAB117B6-9D21-4849-AF0E-96A05933BB59","15/3/22","No",NA,122.1601479,-34.0730538,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,"7F991869-47B8-45AB-9E80-7D6DD424209C",5,6,"None",0,1965,0,"Esperance","Female",0,2,0,0,8,"DW010",NA,"15/3/22 5:32"
"272","9BA063E6-A3FD-4086-BFE8-AD649449F54F","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","18/3/22","No",NA,121.893757,-33.86577304,"9BA063E6-A3FD-4086-BFE8-AD649449F54F","Boat",NA,"Trolling","Both","6:30","13:00",40,0,4,0,"0","Weather",NA,"CCF62C58-5289-4B1E-915A-4CBAA292011A","18/3/22","Conditions",NA,121.7909275,-33.92656295,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,"9BA063E6-A3FD-4086-BFE8-AD649449F54F",20,40,"None",NA,1982,6450,"Esperance","Male",NA,1,NA,NA,4,"Gi504",NA,"18/3/22 5:50"
"273","A4E33E0C-D68E-4223-8F61-D512CBEAD192","NSH","EsperanceBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,"0","17/3/22","No","No",121.8938501,-33.86531641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","AA599799-F281-4C7F-B9F5-48B23B575F00","NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","17/3/22","No","No",121.8938909,-33.86461195,"AA599799-F281-4C7F-B9F5-48B23B575F00","Boat",NA,"Casting","Lure","7:00","10:40",0,12,5,0,"Herring","EndOfDay",NA,"DD655AFF-0808-4015-BB08-760EB37B1835","17/3/22","No",NA,121.9021042,-33.86480425,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,"AA599799-F281-4C7F-B9F5-48B23B575F00",6,30,"None",0,1959,0,"Esperance","Female",0,1,0,0,4,"DP921",NA,"17/3/22 2:48"
"275","B0CB1815-3029-424D-ADE1-D6A26C6C592A","NSH","EsperanceBR","Yes","Yes","Yes","No","5","Yes","2","3","0","17/3/22","No","No",121.893654,-33.86510081,"B0CB1815-3029-424D-ADE1-D6A26C6C592A","Boat",NA,"Casting","Lure","8:30","10:20",8,10,30,0,"Herring","Weather",NA,"BC023CBD-7342-4B16-93EB-E37BA93D2C6B","17/3/22","No",NA,121.899545,-33.86307757,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,"B0CB1815-3029-424D-ADE1-D6A26C6C592A",50,60,"None",0,1956,6537,"Esperance","Male",0,1,0,0,4,"IDX342N",NA,"17/3/22 2:30"
"276","CD951202-F390-4DA5-B506-75CBEA6E944D","NSH","EsperanceBR","No","No","NE","Yes",NA,"Yes",NA,NA,"0","17/3/22","No","No",121.893933,-33.86472996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","D8B9BDEA-A4F0-489E-95DA-2A057C3B9487","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","17/3/22","No","No",121.8941945,-33.86506129,"D8B9BDEA-A4F0-489E-95DA-2A057C3B9487","Boat",NA,"Demersal","Bait","10:00","11:45",15,18,8,0,"Herring, whiting","Weather",NA,"9B604BA2-A872-4429-8B75-2E93C5F5FECF","17/3/22","Conditions",NA,121.870431,-33.88971164,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,"D8B9BDEA-A4F0-489E-95DA-2A057C3B9487",6,45,"None",0,1955,6156,"Esperance","Female",0,1,0,0,5,"GI409","Holiday home here for 6 months","17/3/22 5:38"
"278","EEFAA98A-881C-4C99-8CEC-E0F26044BC96","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","15/3/22","No","No",121.9313188,-33.83352554,"EEFAA98A-881C-4C99-8CEC-E0F26044BC96","Boat",NA,"Demersal","Bait","7:39","11:39",70,17,9,0,"Red bight fish, breaksea cod","Weather",NA,"8452E8DC-4F84-4629-85A1-392FE02CC191","15/3/22","No",NA,121.9450522,-34.17804883,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,"EEFAA98A-881C-4C99-8CEC-E0F26044BC96",12,50,"None",0,1959,0,"Esperance","Male",0,2,0,0,7,"Bb281",NA,"15/3/22 4:56"
"279","EF921A93-6341-4FB9-9F7B-6D777F9EEE79","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","17/3/22","No","No",121.8938233,-33.86428444,"EF921A93-6341-4FB9-9F7B-6D777F9EEE79","Boat",NA,"Demersal","Bait","12:00","13:00",4,0,0,0,NA,"EndOfDay",NA,"28CC862E-FB6C-4843-8BFF-044A46C1D347","17/3/22","No",NA,121.9026383,-33.85492149,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,"EF921A93-6341-4FB9-9F7B-6D777F9EEE79",40,20,"OW",500,1986,0,"Esperance","Male",0,1,0,0,5,"EH423","Made a comment about big whaler taking fish more often. Live here whole life used to never happen at all and it’s the common but has noticed it increase in the last couple of years. Nothing like Exmouth but noticeable increase.","17/3/22 5:17"
"280","EF921A93-6341-4FB9-9F7B-6D777F9EEE79","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","17/3/22","No","No",121.8938233,-33.86428444,"EF921A93-6341-4FB9-9F7B-6D777F9EEE79","Boat",NA,"Demersal","Bait","9:30","11:30",13,0,50,0,NA,"LowCatch","Not getting what they want","95847199-3AFE-4834-B1CA-C2459BE02062","17/3/22","Conditions",NA,121.8987631,-33.88090578,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,"EF921A93-6341-4FB9-9F7B-6D777F9EEE79",40,20,"OW",500,1986,0,"Esperance","Male",0,1,0,0,5,"EH423","Made a comment about big whaler taking fish more often. Live here whole life used to never happen at all and it’s the common but has noticed it increase in the last couple of years. Nothing like Exmouth but noticeable increase.","17/3/22 5:17"
"281","F2AC6606-CC60-48C0-80AE-A49EEA03AAAD","NSH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","15/3/22","No","No",121.9308329,-33.83386071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0A5F785E-080B-4C01-B4F6-4513AF6B7ABC","F2AC6606-CC60-48C0-80AE-A49EEA03AAAD","Boat",NA,"Other","11:00","13:00",0,"Access","EndOfDay",20,40,"Sailing","15/3/22","No",NA,121.9446983,-33.85607462,"NonExtractive",204,"F2AC6606-CC60-48C0-80AE-A49EEA03AAAD",19,60,"None",0,1945,0,"Esperance","Male",0,0,0,0,5,"DQ898",NA,"15/3/22 5:07"
"282","F871F9D8-D18A-40CE-BB7B-3599B6BC4F79","EH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","18/3/22","No",NA,121.8938025,-33.86617091,"F871F9D8-D18A-40CE-BB7B-3599B6BC4F79","Boat",NA,"Cray",NA,"10:00","12:00",33,12,0,0,"abalone, baw fish","Other","Scuba","4CC6CA84-7F95-4CA1-B393-05F8CF94F6D8","18/3/22","Conditions",NA,121.9037052,-33.91869718,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,"F871F9D8-D18A-40CE-BB7B-3599B6BC4F79",30,40,"I",500,1974,6450,"Esperance","Male",1,1,NA,NA,4,"72014",NA,"18/3/22 5:17"
"283","EAC1699C-2C6C-4B21-B05B-20A009F08F9E","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","10/4/22","No","No",121.9304641,-33.83420493,"EAC1699C-2C6C-4B21-B05B-20A009F08F9E","Boat",NA,"Demersal","Both","7:30","13:00",60,12,12,0,"Nanniguie, blackass","Weather",NA,"78AB7D19-6F35-4521-9CE9-5D7F3CCD9545","10/4/22","Conditions",NA,121.6756717,-34.00554422,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,"EAC1699C-2C6C-4B21-B05B-20A009F08F9E",12,40,"None",NA,1973,6450,"Esperance","Female",NA,2,NA,NA,5,"69817",NA,"10/4/22 6:04"
"284","12A570B4-E31B-4C72-ACBD-84B8B255FF30","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","10/4/22","No","No",121.9307078,-33.83423265,"12A570B4-E31B-4C72-ACBD-84B8B255FF30","Boat",NA,"Demersal","Bait","6:45","12:50",35,6,0,0,"Swallowtail, nanniguie, black ass, harlequin","Weather",NA,"9C3E642A-8312-4C46-A508-2C271F087169","10/4/22","Conditions",NA,121.614439,-34.02211564,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,"12A570B4-E31B-4C72-ACBD-84B8B255FF30",4,40,"None",NA,1963,6450,"Esperance","Male",NA,2,NA,NA,4,"Ax495",NA,"10/4/22 5:51"
"285","0898ACEB-E1FD-438F-BB22-BB7AFD43477B","EH","BandyCreekBR","Yes","No","NE","Yes",NA,"Yes",NA,NA,"0","10/4/22","No","No",121.9311441,-33.83387419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","EE314161-001F-423D-8269-9D161BC96D70","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","10/4/22","No","No",121.9307881,-33.83372634,"EE314161-001F-423D-8269-9D161BC96D70","Boat",NA,"Demersal","Both","7:30","13:30",60,12,12,0,"Nanny, black fish, Fox, harlequin, pink snapper","EndOfDay",NA,"007DC188-9433-4D15-B0E0-DD021A752428","10/4/22","No",NA,121.972622,-34.11989598,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,"EE314161-001F-423D-8269-9D161BC96D70",20,25,"OW",70,1991,6450,"Esperance","Male",NA,3,NA,NA,7,"Bi410",NA,"10/4/22 6:38"
"287","B06F65D1-6EA2-4081-AD15-C2E575FE5DBD","EH","BandyCreekBR","Yes","Yes","NE","Yes",NA,"Yes",NA,NA,"0","10/4/22","No","No",121.9317597,-33.83323483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","58C2965A-FBBA-493A-BD7A-EF88F39B11C3","EH","BandyCreekBR","Yes","No","No","Yes",NA,"Yes",NA,NA,"0","10/4/22","No","No",121.9308911,-33.83420344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","970FF282-D505-488B-93D1-7A7E8F0B0400","EH","BandyCreekBR","Yes","No","No","Yes",NA,"Yes",NA,NA,"0","10/4/22","No","No",121.9325865,-33.8310523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","1BC4681B-A173-4F36-81B2-D7A75DC28684","EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","10/4/22","No","No",121.9307849,-33.83367892,"1BC4681B-A173-4F36-81B2-D7A75DC28684","Boat",NA,"Demersal","Bait","8:00","13:00",40,13,4,0,"Pink snapper, nanny, black ass,","Weather","Possible depredation unsure","3F391EF1-2B10-4529-80CC-F1430DE1146B","10/4/22","No",NA,121.7857726,-33.91824936,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,"1BC4681B-A173-4F36-81B2-D7A75DC28684",5,25,"None",NA,1991,6450,"Esperance","Male",NA,1,NA,NA,5,"Ap678",NA,"10/4/22 7:14"
