"","mObjID","nDate","Boat_ramp_location","Interviewer_name","Day_type","Competition_noncompetition","Number_boats_interviewed_that_day","mGUID","mGlobID","CreationDate.x","Creator.x","EditDate.x","Editor.x","REQUIRED..Interviewer","REQUIRED..Boat.ramp.transect.name","Site","SCREEN..18.","SCREEN..have.we.interviewed.you.in.the.last.2.weeks.","REQUIRED..Agreement.to.Participate","How.many.days.are.you.in.the.area.","If.OTHER....days.in.area","Do.you.have.access.to.a.motorised.boat.while.you.re.here.","If.YES....days.you.intend.to.spend.on.boat.","If.OTHER....days.on.private.boat.","X..days.you.intend.to.be.engaged.in.shore.based.activities.","If.OTHER....days.on.shore.","X..separate.times.in.area.in.last.12.months.","If.OTHER....times.in.last.12.months","X..separate.times.in.area.in.2019.","If.OTHER....times.in.area.in.2019","Would.you.be.elsewhere.if.it.weren.t.for.travel.restrictions.","Comments_meta","x.x","y.x","uObjID","What_time_did_lines_enter_the_water","What_time_did_lines_leave_the_water","What_fishing_method_was_used","What_type_of_bait_or_lure_was_used","Was_berleying_used","What_was_the_maximum_depth_of_hooks","What_was_the_minimum_depth_of_hooks","Why_did_you_choose_to_fish_at_that_site","How_many_fish_did_you_catch_including_those_kept_and_those_returned","What_species_of_fish_did_you_catch","Did_you_experience_shark_bite_offs","If_yes_how_many_fish_did_you_lose","Were_these_fish_lost_completely_or_was_part_of_the_fish_.e.g.head._retrieved","How_many_sharks_were_hooked","If_you_suffered_depredation_what_was_the_cost_of_the_gear_that_you_lost_today","Boat_name_or_number","Boat_length","Time_of_interview","Full_completion_or_partial_or_refusal","If_partial_or_refusal_why","uGUID","uGlobID","Comments","CreationDate.y","Creator.y","EditDate.y","Editor.y","EXTRACTIVE.SURVEY","If.RECALL..date","What.type.of.fishing.did.you.do.at.this.site.","If.OTHER..fishing.type","Did.you.use.a.bait.or.lure.","What.time.did.you..if.spearfishing...your.lines.get.in.the.water.","What.time.did.you..if.spearfishing..your.lines.get.out.the.water..","Max.depth.of.hook.at.this.site..m..","X..fish.you.kept.undamaged.at.this.site.","If.OTHER....kept.undamaged","X..released.undamaged.at.this.site.","If.OTHER....released.undamaged","X..depredated","If.OTHER....depredated","What.species.did.you.catch.","Why.did.you.leave.this.site.","If.OTHER..why.did.you.leave.this.site.","NON_EXTRACTIVE.SURVEY","If.RECALL..date.1","What.activity.did.you.do.","If.OTHER..activity","What.time.did.you.start.the.activity.","What.time.did.you.end.the.activity.","If.DIVING..max.depth.","Why.did.you.choose.this.site.","If.OTHER..why.this.site","Why.did.you.leave.this.site..1","If.OTHER..why.did.you.leave.this.site..1","Comments_use","Site.Type","x.y","y.y","aObjID","Have_you_been_interviewed_about_shark_bite_offs_before","How_many_times_have_you_fished_from_this_boat_ramp_before","How_many_days_have_you_fished_from_a_boat_this_year","How_many_years_have_you_been_fishing_for","Home_postcode","What_is_your_income_before_tax","aGUID","aGlobID","CreationDate","Creator","EditDate","Editor","X..times.fished.in.last.12.months.","X..times.doing.NEX.last.12.months..","X..years.fishing.","X..years.doing.NEX.","Are.you.a.diver..If.so..what.is.your.certification.","If.DIVING....dives.","What.year.were.you.born.","Home.postcode","If.VISITOR..where.are.you.staying.","If.OTHER..where.are.you.staying","FINISH.SURVEY....Comments","Male.or.Female","Describe.party","Boat.length","Boat.Type","Boat.name.or.number","Number.of.Males","Number.of.boys","Number.of.Females","Number.of.girls"
"163",188,"9/29/2020 9:17:41 AM",NA,NA,NA,NA,NA,NA,"ba93130d-dbe1-4870-ab22-9f174d07ea1b",2020-09-29 09:19:10,"Harrison.Carmody_UWA","9/29/2020 9:19:10 AM","Harrison.Carmody_UWA","Sam","Bundegi",NA,"Yes",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.17035952942,-21.835723525867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",189,"9/29/2020 9:21:33 AM",NA,NA,NA,NA,NA,NA,"1d31b805-b940-46b3-a64a-76df0a58467c",2020-09-29 09:25:42,"Harrison.Carmody_UWA","9/29/2020 9:25:42 AM","Harrison.Carmody_UWA","Sam","Bundegi",NA,"Yes","No","Yes","7",NA,"Yes","7",NA,NA,NA,0,NA,0,NA,"No",NA,114.170759898661,-21.8358955579184,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1d31b805-b940-46b3-a64a-76df0a58467c","c8098d02-1e44-4a47-88ea-215d9b830999",NA,2020-09-29 09:27:20,"Harrison.Carmody_UWA","9/29/2020 9:27:20 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"9.30","10.30","5","Biodiveristy","Sheltered","ActivityChange ",NA,NA,NA,114.029608643943,-21.8470956850601,276,NA,NA,NA,NA,NA,NA,"c8098d02-1e44-4a47-88ea-215d9b830999","ae32376e-4d4f-4622-900c-7ea3aec45166",2020-09-29 09:34:37,"Harrison.Carmody_UWA","9/29/2020 9:34:37 AM","Harrison.Carmody_UWA",NA,"150",NA,"7","None",NA,1962,"6281","Lighthouse",NA,NA,"Male",NA,3,"C",NA,NA,NA,NA,NA
"165",189,"9/29/2020 9:21:33 AM",NA,NA,NA,NA,NA,NA,"1d31b805-b940-46b3-a64a-76df0a58467c",2020-09-29 09:25:42,"Harrison.Carmody_UWA","9/29/2020 9:25:42 AM","Harrison.Carmody_UWA","Sam","Bundegi",NA,"Yes","No","Yes","7",NA,"Yes","7",NA,NA,NA,0,NA,0,NA,"No",NA,114.170759898661,-21.8358955579184,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1d31b805-b940-46b3-a64a-76df0a58467c","77ef5c33-b238-4980-b710-14e5f1fd6744",NA,2020-09-29 09:29:02,"Harrison.Carmody_UWA","9/29/2020 9:29:02 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skurfing","16","17.10",NA,"Weather",NA,NA,NA,NA,NA,114.199221536218,-21.832958280721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",190,"9/29/2020 9:35:26 AM",NA,NA,NA,NA,NA,NA,"57abd81d-55d9-466d-95f1-74194632b942",2020-09-29 09:37:11,"Harrison.Carmody_UWA","9/29/2020 9:37:11 AM","Harrison.Carmody_UWA","Sam",NA,NA,"Yes","No","Yes","7",NA,NA,NA,NA,"7",NA,NA,NA,3,NA,"No",NA,114.170822827443,-21.835613795882,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57abd81d-55d9-466d-95f1-74194632b942","55e01e15-cde0-41ab-927f-7be59b0eed4f",NA,2020-09-29 09:38:45,"Harrison.Carmody_UWA","9/29/2020 9:38:45 AM","Harrison.Carmody_UWA",NA,NA,"Demersal ",NA,"Bait","2","17.40",NA,NA,NA,"2",NA,1,NA,"Snappy, charlie","End of day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.321695542367,-21.6981721481028,277,NA,NA,NA,NA,NA,NA,"55e01e15-cde0-41ab-927f-7be59b0eed4f","c3deed98-800c-4120-a7b9-9e8c03240e68",2020-09-29 09:40:57,"Harrison.Carmody_UWA","9/29/2020 9:40:57 AM","Harrison.Carmody_UWA","4",NA,"25",NA,"None",NA,1962,"6164",NA,"Carpenter street - semi resident",NA,"Female","3 women 2 guys , older South Africans ",7,"D",NA,NA,NA,NA,NA
"167",191,"9/29/2020 9:41:07 AM",NA,NA,NA,NA,NA,NA,"f12bb43a-2b7d-4554-b7c1-549702b71ec2",2020-09-29 09:44:05,"Harrison.Carmody_UWA","9/29/2020 9:44:05 AM","Harrison.Carmody_UWA","Sam","Bundegi",NA,"Yes","No","Yes",NA,"8 weeks - semi resident","Yes",NA,"2 or 3 days a week",NA,NA,0,NA,3,NA,"No",NA,114.170563708399,-21.8359196107189,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f12bb43a-2b7d-4554-b7c1-549702b71ec2","eacb2fcf-0b00-4b93-a88e-354b3e0ab668",NA,2020-09-29 09:46:42,"Harrison.Carmody_UWA","9/29/2020 9:52:15 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"3","17.45","5","Biodiveristy","Loads of juvenile fish aggregating south of bundegi","EndOfDay",NA,NA,NA,114.179348153001,-21.9747742962745,278,NA,NA,NA,NA,NA,NA,"eacb2fcf-0b00-4b93-a88e-354b3e0ab668","48dba169-81f6-4235-8354-646f202f1999",2020-09-29 09:51:33,"Harrison.Carmody_UWA","9/29/2020 9:51:33 AM","Harrison.Carmody_UWA",NA,NA,NA,"30","OW","20",1978,"6065",NA,"Grenadier street",NA,"Male",NA,3,NA,"BA169",NA,NA,NA,NA
"168",192,"9/29/2020 9:57:33 AM",NA,NA,NA,NA,NA,NA,"7254da1c-0d4f-4136-9c39-fe1f6f14bcc6",2020-09-29 09:59:30,"Harrison.Carmody_UWA","9/29/2020 9:59:30 AM","Harrison.Carmody_UWA","Sam","Bundegi",NA,"Yes","No","Yes","16",NA,"Yes","16",NA,NA,NA,0,NA,0,NA,"Yes",NA,114.170347588115,-21.8351696942777,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7254da1c-0d4f-4136-9c39-fe1f6f14bcc6","d88e5f97-1c50-4ddf-bc27-e7a05610f999",NA,2020-09-29 10:01:40,"Harrison.Carmody_UWA","9/29/2020 10:01:40 AM","Harrison.Carmody_UWA",NA,NA,"Demersal ",NA,"Bait","2.30","18","7",1,NA,"3",NA,0,NA,"Mangrove jack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.21639044066,-21.8552846074961,279,NA,NA,NA,NA,NA,NA,"d88e5f97-1c50-4ddf-bc27-e7a05610f999","a5474c5e-3152-46dd-9f4c-025aadd80f11",2020-09-29 10:05:09,"Harrison.Carmody_UWA","9/29/2020 10:05:09 AM","Harrison.Carmody_UWA","24",NA,"30",NA,"None",NA,1975,"6330","Lighthouse",NA,NA,"Male","Couple, one Aussie one Canadian ",4,"C","BR528",NA,NA,NA,NA
"169",193,"9/30/2020 3:34:58 AM",NA,NA,NA,NA,NA,NA,"0c014466-3795-448a-9bc6-f69ca281fa5a",2020-09-30 03:36:44,"Harrison.Carmody_UWA","9/30/2020 3:36:44 AM","Harrison.Carmody_UWA","Sam",NA,"SandyBay","Yes","No","Yes","5",NA,"No","1",NA,NA,NA,0,NA,0,NA,NA,NA,113.842887796121,-22.2322320191568,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c014466-3795-448a-9bc6-f69ca281fa5a","8f5b5c9e-b0c7-420c-ad22-6e4bfed6d0e7",NA,2020-09-30 03:38:54,"Harrison.Carmody_UWA","4/1/2021 7:17:30 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walking","Yardue creek walk","9","10",NA,"NaturalSurroundings",NA,"ActivityChange ",NA,NA,NA,113.816356089239,-22.3247523349871,280,NA,NA,NA,NA,NA,NA,"8f5b5c9e-b0c7-420c-ad22-6e4bfed6d0e7","eba7585d-122a-4add-ba88-2aeb73ee8582",2020-09-30 03:43:06,"Harrison.Carmody_UWA","9/30/2020 3:43:06 AM","Harrison.Carmody_UWA","6",NA,"Since childhood",NA,"OW","25",1982,"6012","RACHolPark ",NA,NA,"Female","Family of 5",NA,NA,NA,NA,NA,NA,NA
"170",193,"9/30/2020 3:34:58 AM",NA,NA,NA,NA,NA,NA,"0c014466-3795-448a-9bc6-f69ca281fa5a",2020-09-30 03:36:44,"Harrison.Carmody_UWA","9/30/2020 3:36:44 AM","Harrison.Carmody_UWA","Sam",NA,"SandyBay","Yes","No","Yes","5",NA,"No","1",NA,NA,NA,0,NA,0,NA,NA,NA,113.842887796121,-22.2322320191568,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c014466-3795-448a-9bc6-f69ca281fa5a","d1885272-0696-435b-a6c6-1d9503da1015",NA,2020-09-30 03:41:08,"Harrison.Carmody_UWA","3/30/2021 3:25:13 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Relaxing",NA,"11:00","13:00",NA,"NaturalSurroundings",NA,"ActivityChange ",NA,NA,NA,113.841996068183,-22.2310076069674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",194,"9/30/2020 3:43:43 AM",NA,NA,NA,NA,NA,NA,"6f57804f-2015-47b4-9922-283a8ef71042",2020-09-30 03:45:32,"Harrison.Carmody_UWA","9/30/2020 3:45:32 AM","Harrison.Carmody_UWA","Sam",NA,"SandyBay","Yes","No","Yes","10",NA,"No",NA,NA,NA,NA,0,NA,0,NA,"Yes",NA,113.842468995248,-22.2311169835237,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6f57804f-2015-47b4-9922-283a8ef71042","9d114731-7617-402e-bfc4-80d1b35572d3",NA,2020-09-30 03:46:55,"Harrison.Carmody_UWA","3/30/2021 3:10:32 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Relaxing",NA,"10:00","13:00",NA,"Quiet",NA,"ActivityChange ",NA,NA,NA,113.840773989291,-22.2307839425164,281,NA,NA,NA,NA,NA,NA,"9d114731-7617-402e-bfc4-80d1b35572d3","cdfd16bb-fc28-4cef-9e1b-415bbe1830c6",2020-09-30 03:50:05,"Harrison.Carmody_UWA","9/30/2020 3:50:05 AM","Harrison.Carmody_UWA","3",NA,"2",NA,"None",NA,1999,"6407",NA,"Overflow car park exmouth",NA,"Male","Couple ",NA,NA,NA,NA,NA,NA,NA
"172",194,"9/30/2020 3:43:43 AM",NA,NA,NA,NA,NA,NA,"6f57804f-2015-47b4-9922-283a8ef71042",2020-09-30 03:45:32,"Harrison.Carmody_UWA","9/30/2020 3:45:32 AM","Harrison.Carmody_UWA","Sam",NA,"SandyBay","Yes","No","Yes","10",NA,"No",NA,NA,NA,NA,0,NA,0,NA,"Yes",NA,113.842468995248,-22.2311169835237,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6f57804f-2015-47b4-9922-283a8ef71042","34054e5b-00ec-4172-88f4-6790ada43280",NA,2020-09-30 03:47:50,"Harrison.Carmody_UWA","9/30/2020 3:47:50 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Turquoise bay",NA,"Snorkling",NA,"1","3",NA,"Biodiveristy",NA,NA,NA,NA,NA,113.844287904035,-22.2308634078984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",195,"9/30/2020 3:50:23 AM",NA,NA,NA,NA,NA,NA,"ef4c1e50-4e45-4f11-8918-e93a5365a4bf",2020-09-30 03:52:28,"Harrison.Carmody_UWA","4/1/2021 7:18:37 AM","Harrison.Carmody_UWA","Sam","Tantabiddi","SandyBay","Yes","No","Yes","10",NA,"No",NA,NA,"10",NA,0,NA,1,NA,"Yes",NA,113.842089256716,-22.2307471684329,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ef4c1e50-4e45-4f11-8918-e93a5365a4bf","9c1ec4dc-ecad-4f70-9312-56deeb72cf76",NA,2020-09-30 03:54:57,"Harrison.Carmody_UWA","4/2/2021 8:14:05 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Relaxing",NA,"09:50","12:15",NA,"NaturalSurroundings",NA,"Other","Set up camp",NA,NA,113.842884696035,-22.2316442432689,282,NA,NA,NA,NA,NA,NA,"9c1ec4dc-ecad-4f70-9312-56deeb72cf76","4cdf195b-aae9-4f4f-9b0d-238759cf32ff",2020-09-30 03:57:22,"Harrison.Carmody_UWA","9/30/2020 3:57:22 AM","Harrison.Carmody_UWA","0",NA,"0","45","None",NA,1970,"6157 6307","YardieHomestead",NA,NA,"Male","4 kids 2 adults",NA,NA,NA,NA,NA,NA,NA
"174",196,"9/30/2020 3:58:05 AM",NA,NA,NA,NA,NA,NA,"febdae93-bb82-45db-8133-70342c69bbd3",2020-09-30 04:00:36,"Harrison.Carmody_UWA","3/30/2021 3:26:48 AM","Harrison.Carmody_UWA","Sam",NA,"SandyBay","Yes","No","Yes","7",NA,"No",NA,NA,"7",NA,1,NA,1,NA,"Yes",NA,113.841718707051,-22.2309027372753,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febdae93-bb82-45db-8133-70342c69bbd3","5c604122-9961-4e01-b31a-f89fc548c794",NA,2020-09-30 04:02:05,"Harrison.Carmody_UWA","3/30/2021 3:28:17 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snorkling",NA,"09:30","15:00",NA,"Other","Wanted to do turquoise bay- too busy","EndOfDay",NA,NA,NA,113.841718707051,-22.2309027372753,283,NA,NA,NA,NA,NA,NA,"5c604122-9961-4e01-b31a-f89fc548c794","1b2e5c02-b707-4166-9f2c-d350767f73e7",2020-09-30 04:04:55,"Harrison.Carmody_UWA","9/30/2020 4:04:55 AM","Harrison.Carmody_UWA","18",NA,"15",NA,"None",NA,1973,"6713","RACHolPark ",NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA
"175",197,"9/30/2020 4:06:16 AM",NA,NA,NA,NA,NA,NA,"98129e26-31b1-4a11-9cbc-c9a52d8840a0",2020-09-30 04:07:46,"Harrison.Carmody_UWA","9/30/2020 4:07:46 AM","Harrison.Carmody_UWA","Sam",NA,"SandyBay","Yes","Yes","Yes","14",NA,"No",NA,NA,"10",NA,0,NA,NA,NA,"Yes",NA,113.843378333759,-22.2312715516151,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98129e26-31b1-4a11-9cbc-c9a52d8840a0","05109150-5604-43a2-9a55-31c66a5e4073",NA,2020-09-30 04:09:11,"Harrison.Carmody_UWA","9/30/2020 4:09:11 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Relaxing",NA,"10","3",NA,"Other","Not been before","ActivityChange ",NA,NA,NA,113.843513761076,-22.2317729916088,284,NA,NA,NA,NA,NA,NA,"05109150-5604-43a2-9a55-31c66a5e4073","6925e761-1e32-4583-964f-5ac37ac043d1",2020-09-30 04:11:40,"Harrison.Carmody_UWA","9/30/2020 4:11:40 AM","Harrison.Carmody_UWA","1",NA,NA,NA,"None",NA,1982,"6155","ExmouthEscape",NA,NA,"Male","Family of 4",NA,NA,NA,NA,NA,NA,NA
"176",198,"9/30/2020 7:16:13 AM",NA,NA,NA,NA,NA,NA,"fa265a67-4f35-4bea-b734-fdb090dffde8",2020-09-30 07:21:11,"Harrison.Carmody_UWA","4/5/2021 4:00:16 AM","Harrison.Carmody_UWA","Sam",NA,"DunesBeach","Yes","No","Yes",NA,"3 months","No",NA,NA,"All",NA,1,NA,0,NA,"Yes",NA,114.139562158038,-21.8016472960751,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fa265a67-4f35-4bea-b734-fdb090dffde8","2a55ba63-9967-469e-a663-176986416e9f",NA,2020-09-30 07:22:57,"Harrison.Carmody_UWA","4/5/2021 4:02:37 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfing",NA,"10","16",NA,"Other","Good Surf","EndOfDay",NA,NA,NA,114.139548041013,-21.8011750944633,285,NA,NA,NA,NA,NA,NA,"2a55ba63-9967-469e-a663-176986416e9f","7d560c98-46e0-449e-95d1-09dac5a4c6f2",2020-09-30 07:25:42,"Harrison.Carmody_UWA","9/30/2020 7:25:42 AM","Harrison.Carmody_UWA","0","5","1",NA,"None",NA,1992,"Backpacker camping","Lighthouse",NA,NA,"Male","Backpackers",NA,NA,NA,NA,NA,NA,NA
"177",199,"9/30/2020 7:26:22 AM",NA,NA,NA,NA,NA,NA,"31b5003b-8eea-405f-a7d4-1b6d06312f77",2020-09-30 07:28:10,"Harrison.Carmody_UWA","4/5/2021 3:59:57 AM","Harrison.Carmody_UWA","Sam",NA,"DunesBeach","Yes","No","Yes","7",NA,"No",NA,NA,"7",NA,0,NA,0,NA,"Yes",NA,114.139798265837,-21.8014910567283,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31b5003b-8eea-405f-a7d4-1b6d06312f77","55f87cb6-afba-4f07-a163-ba37250bbe05",NA,2020-09-30 07:29:21,"Harrison.Carmody_UWA","4/5/2021 4:00:41 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfing",NA,"13.30","16",NA,"Other","Rock pools for kids, surf","ActivityChange ",NA,NA,NA,114.139564455929,-21.8014502476231,286,NA,NA,NA,NA,NA,NA,"55f87cb6-afba-4f07-a163-ba37250bbe05","437ead76-2483-49c4-97bb-43fbcd77a2b1",2020-09-30 07:33:14,"Harrison.Carmody_UWA","9/30/2020 7:33:14 AM","Harrison.Carmody_UWA","2",NA,"0",NA,"OW","20",1977,"6010",NA,"Ned’s campsite",NA,"Male","Family of 4",NA,NA,NA,NA,NA,NA,NA
"178",199,"9/30/2020 7:26:22 AM",NA,NA,NA,NA,NA,NA,"31b5003b-8eea-405f-a7d4-1b6d06312f77",2020-09-30 07:28:10,"Harrison.Carmody_UWA","4/5/2021 3:59:57 AM","Harrison.Carmody_UWA","Sam",NA,"DunesBeach","Yes","No","Yes","7",NA,"No",NA,NA,"7",NA,0,NA,0,NA,"Yes",NA,114.139798265837,-21.8014910567283,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31b5003b-8eea-405f-a7d4-1b6d06312f77","44e4dcc4-d6d8-4f2c-8bb2-bc98cbd872a1",NA,2020-09-30 07:30:42,"Harrison.Carmody_UWA","4/5/2021 4:02:08 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ned’s campsite",NA,"Relaxing",NA,"10","12",NA,"Weather","Proximity to campsite","ActivityChange ",NA,NA,NA,113.933198438295,-21.9999902279959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",200,"9/30/2020 8:13:17 AM",NA,NA,NA,NA,NA,NA,"02fa6fce-fc92-425a-9850-a7c12aa0733f",2020-09-30 08:17:37,"Harrison.Carmody_UWA","9/30/2020 8:17:37 AM","Harrison.Carmody_UWA","Sam",NA,"Janz","Yes","No","Yes","14",NA,"Yes","14",NA,NA,NA,0,NA,2,NA,"No",NA,114.072719971221,-21.8272749546111,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02fa6fce-fc92-425a-9850-a7c12aa0733f","c3df889e-ce40-4e0e-a405-269f5fc9b007",NA,2020-09-30 08:19:16,"Harrison.Carmody_UWA","9/30/2020 8:19:16 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wobiri",NA,"Surfing",NA,"10","13",NA,"Other","Good surf","ActivityChange ",NA,NA,NA,114.048866248202,-21.8393487506904,287,NA,NA,NA,NA,NA,NA,"c3df889e-ce40-4e0e-a405-269f5fc9b007","b2fe7d57-69f1-432b-9da9-efe3b5b6e3b1",2020-09-30 08:22:54,"Harrison.Carmody_UWA","9/30/2020 8:22:54 AM","Harrison.Carmody_UWA","12","Every day! Almost","30","40","AOW","30",1971,"Rocking ham safety bay","RACHolPark ",NA,NA,"Male","WA Surf crew",3,"A",NA,NA,NA,NA,NA
"180",200,"9/30/2020 8:13:17 AM",NA,NA,NA,NA,NA,NA,"02fa6fce-fc92-425a-9850-a7c12aa0733f",2020-09-30 08:17:37,"Harrison.Carmody_UWA","9/30/2020 8:17:37 AM","Harrison.Carmody_UWA","Sam",NA,"Janz","Yes","No","Yes","14",NA,"Yes","14",NA,NA,NA,0,NA,2,NA,"No",NA,114.072719971221,-21.8272749546111,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02fa6fce-fc92-425a-9850-a7c12aa0733f","a562d304-0b40-44aa-b6a3-02d8bff831cd",NA,2020-09-30 08:20:32,"Harrison.Carmody_UWA","9/30/2020 8:20:32 AM","Harrison.Carmody_UWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfing",NA,"14","18",NA,"Other","Surf okay when sea breeze is up","EndOfDay",NA,NA,NA,114.07264130126,-21.8270878191599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
